file,context,cat_id,breed,sex,owner_id,session,vocalization,sample_rate,channels,bits,frames,duration_seconds,sha256
I_BLE01_EU_FN_DEL01_303.wav,isolation,BLE01,EU,FN,DEL01,3,03,8000,1,16,15309,1.913625,4af3b2bdd7e4c64b26470d17edeca8ef7eab905838078079c14ba605fc4a9ff4
I_BLE01_EU_FN_DEL01_304.wav,isolation,BLE01,EU,FN,DEL01,3,04,8000,1,16,16063,2.007875,857244b9dac4e9f6d60c680c0927699d8f7b59b3b1232a5f0c5c09a77327d7fe
I_BLE01_EU_FN_DEL01_305.wav,isolation,BLE01,EU,FN,DEL01,3,05,8000,1,16,16701,2.087625,6de83f09182815da01d763c3493af46302d115a4a26b77d060d40b5ccb1c8e28
I_BLE01_EU_FN_DEL01_306.wav,isolation,BLE01,EU,FN,DEL01,3,06,8000,1,16,17948,2.2435,dac58190c1bb14773ec530f6bdb94cf63873077a70d71b77db86d8ef005f4170
I_BLE01_EU_FN_DEL01_307.wav,isolation,BLE01,EU,FN,DEL01,3,07,8000,1,16,15164,1.8955,f0b267f3dd23da5b96fb8f6131187dea955a48d9fb0f286cc1dac4d7bb187ac8
I_BLE01_EU_FN_DEL01_308.wav,isolation,BLE01,EU,FN,DEL01,3,08,8000,1,16,14932,1.8665,460d8bb288d5b55308494bf2b4f13b2a301fe8e2b8f5e939762f4e0f653f1551
I_BLE01_EU_FN_DEL01_309.wav,isolation,BLE01,EU,FN,DEL01,3,09,8000,1,16,15541,1.942625,b225e0e12d15251875aa68ba776311c5ac97ac83e516097c57bc76d3bd8be168
I_BLE01_EU_FN_DEL01_310.wav,isolation,BLE01,EU,FN,DEL01,3,10,8000,1,16,15512,1.939,0c6855d6b7683b911462bd26f73c1d81c512db78ca613a4a93810508ef0b0c7c
I_BLE01_EU_FN_DEL01_311.wav,isolation,BLE01,EU,FN,DEL01,3,11,8000,1,16,15570,1.94625,99c478fa28ebb820b198ae6f2dcf8a84cd44e0cef5b20da74142d77e582f5376
I_BLE01_EU_FN_DEL01_401.wav,isolation,BLE01,EU,FN,DEL01,4,01,8000,1,16,19221,2.402625,880e5c78a7afa3372ede718b3644e39c25fcee469115b54e9ff9aafd6aa97c5f
I_BLE01_EU_FN_DEL01_402.wav,isolation,BLE01,EU,FN,DEL01,4,02,8000,1,16,14271,1.783875,c26eaf4716c368e0e99892aaf766f86e4ed332fb61f7803f00f14c6c8a36a4d8
I_BLE01_EU_FN_DEL01_403.wav,isolation,BLE01,EU,FN,DEL01,4,03,8000,1,16,15657,1.957125,91bf1209f215bf760b80471ace7b77e3880edba95e51443ccd05966ff9d6bf65
I_BLE01_EU_FN_DEL01_404.wav,isolation,BLE01,EU,FN,DEL01,4,04,8000,1,16,15525,1.940625,c0111b8800e7bbd4cde8ca80485fa7770340e70b98416106a7e4bae8f0895419
I_BLE01_EU_FN_DEL01_405.wav,isolation,BLE01,EU,FN,DEL01,4,05,8000,1,16,16119,2.014875,de8fe108b12cd0d9844f9dec2a28be686a5663e07fcb6604a66d187837e465d2
I_BRA01_MC_MN_SIM01_101.wav,isolation,BRA01,MC,MN,SIM01,1,01,8000,1,16,13490,1.68625,099d76168e2244f9cf91ab185fa6a27822bea3ad60918e9aed23ef19e685e4a2
I_BRA01_MC_MN_SIM01_102.wav,isolation,BRA01,MC,MN,SIM01,1,02,8000,1,16,14339,1.792375,38e128589fe25b5f918186f6a8c5704226800620aa36264cf66ce797a9fa5ef5
I_BRA01_MC_MN_SIM01_103.wav,isolation,BRA01,MC,MN,SIM01,1,03,8000,1,16,15147,1.893375,78f03fcf44e9d94fa6b7dfd2b6ea59713f3bb89f595538c9f60cd81ab366dab5
I_BRA01_MC_MN_SIM01_104.wav,isolation,BRA01,MC,MN,SIM01,1,04,8000,1,16,16242,2.03025,22c216a6b6d95db867e251abaf53e4af7d6301cfbcebd4aa8cab693cf9ca43b0
I_BRA01_MC_MN_SIM01_301.wav,isolation,BRA01,MC,MN,SIM01,3,01,8000,1,16,16216,2.027,25f8fed4b0cdb02304e345f524c43e27f705560247b0f8e258d635f0c6c0fc1b
I_BRA01_MC_MN_SIM01_302.wav,isolation,BRA01,MC,MN,SIM01,3,02,8000,1,16,13204,1.6505,c99c016b03659808c6f5ee6b371e95cebd153618cb18e024ab073b4d2eb2357b
I_BRA01_MC_MN_SIM01_303.wav,isolation,BRA01,MC,MN,SIM01,3,03,8000,1,16,12649,1.581125,04d8c2351ca6a280b3086d01a7fd94e5667fec7b48e8afffa4a5628e8b25253c
I_BRA01_MC_MN_SIM01_304.wav,isolation,BRA01,MC,MN,SIM01,3,04,8000,1,16,12741,1.592625,deb996df8da270d9a06f1a8aa5e32b11c0d13a889a0da29ca5588eb6224c5d5c
I_BRA01_MC_MN_SIM01_305.wav,isolation,BRA01,MC,MN,SIM01,3,05,8000,1,16,13714,1.71425,55aecaf3683876c64b0cb7ce37c5e57d212fc0f7dc124cd3b56361cffb856d7d
I_BRA01_MC_MN_SIM01_306.wav,isolation,BRA01,MC,MN,SIM01,3,06,8000,1,16,13667,1.708375,dd4bfd17c9123f45bf2cb74e2b44c73f5988882bcaca835443735dfdc58004fe
I_CAN01_EU_FN_GIA01_101.wav,isolation,CAN01,EU,FN,GIA01,1,01,8000,1,16,11674,1.45925,c1fb3b6b364432571273a83546d52dfc7f3fe659162aaef71d9659318d3752a9
I_CAN01_EU_FN_GIA01_102.wav,isolation,CAN01,EU,FN,GIA01,1,02,8000,1,16,11109,1.388625,931832e07422fcfb63c8d4eb097c620ad8a6bef7b27df7c79dce556d208e4d7e
I_CAN01_EU_FN_GIA01_103.wav,isolation,CAN01,EU,FN,GIA01,1,03,8000,1,16,13075,1.634375,705ee073a7dabeb6206aecffb3d087274d2cb65e58c201003cf207b7f698d98f
I_CAN01_EU_FN_GIA01_104.wav,isolation,CAN01,EU,FN,GIA01,1,04,8000,1,16,11962,1.49525,96128fd0e281c664d619478329da3def66bf4e51a5e9a02c9c4390c76be62ec8
I_CAN01_EU_FN_GIA01_105.wav,isolation,CAN01,EU,FN,GIA01,1,05,8000,1,16,13028,1.6285,29999f96572a7bb3b09b5f90728caacb2c1496781c5d136b5102d8f31a004b78
I_CAN01_EU_FN_GIA01_106.wav,isolation,CAN01,EU,FN,GIA01,1,06,8000,1,16,12174,1.52175,c633a09f602f915b16b7055d502007b39c933a8e3d060444849e3d157db05021
I_CAN01_EU_FN_GIA01_107.wav,isolation,CAN01,EU,FN,GIA01,1,07,8000,1,16,13251,1.656375,32aa02ad2ff581d584d8395ae5903fd9c288cdc26b9d9562ea2367c78a2af7e0
I_CAN01_EU_FN_GIA01_201.wav,isolation,CAN01,EU,FN,GIA01,2,01,8000,1,16,14671,1.833875,14656e2dd961d10461561c0c470e52dd4b51bd2f004b23f62f4930f30e8d02a0
I_CAN01_EU_FN_GIA01_202.wav,isolation,CAN01,EU,FN,GIA01,2,02,8000,1,16,14579,1.822375,8caefc70abd33b37df9fb78db1d3cc721926105a0c7218b7ccbea16340d61e5a
I_CAN01_EU_FN_GIA01_203.wav,isolation,CAN01,EU,FN,GIA01,2,03,8000,1,16,14211,1.776375,7b68e372010a544598ce3c92bb1121743303584ee84166e6adf6ba0486936185
I_CAN01_EU_FN_GIA01_204.wav,isolation,CAN01,EU,FN,GIA01,2,04,8000,1,16,14395,1.799375,04b62c624c2a4b2ef329e85f7fa40dbd420d47273cf01ffbfabed7aa496068f9
I_CAN01_EU_FN_GIA01_205.wav,isolation,CAN01,EU,FN,GIA01,2,05,8000,1,16,18397,2.299625,213d4cb393443364be1a7067f510f26562fe90eba57289d6abc8319ebc50c06c
I_CAN01_EU_FN_GIA01_206.wav,isolation,CAN01,EU,FN,GIA01,2,06,8000,1,16,14855,1.856875,fa388b21840c8bb8de4683c4dd478aebc3e118e9a8431ec848ceaa44a88d4b42
I_CAN01_EU_FN_GIA01_207.wav,isolation,CAN01,EU,FN,GIA01,2,07,8000,1,16,14579,1.822375,48da0ee7ed646b07f4df9aa9ec405d1377898300aca688f8b46d57237ca4567b
I_CAN01_EU_FN_GIA01_208.wav,isolation,CAN01,EU,FN,GIA01,2,08,8000,1,16,14165,1.770625,2ee314023d605d64698e124c026147f89713eb1f3550da257ca994ceeaddfad2
I_CAN01_EU_FN_GIA01_209.wav,isolation,CAN01,EU,FN,GIA01,2,09,8000,1,16,14809,1.851125,6606922f6d5d4ba54b4fc3bc593b92a45c362f74eefae483e99b0a3f560fe35b
I_CAN01_EU_FN_GIA01_210.wav,isolation,CAN01,EU,FN,GIA01,2,10,8000,1,16,14487,1.810875,b3b8b997e009ce5e569ee09f21a12c3b54722f59c30cd4aa5b63a8684678e593
I_CAN01_EU_FN_GIA01_211.wav,isolation,CAN01,EU,FN,GIA01,2,11,8000,1,16,13889,1.736125,7d4b967c755f32c19f0e876fd3c23264a22c8d441b621ac3292077ae206df197
I_CAN01_EU_FN_GIA01_212.wav,isolation,CAN01,EU,FN,GIA01,2,12,8000,1,16,13705,1.713125,6bfe58582eb3ed24743fac83ee0cf95ae1118b6558ff77873f9240e11b46941a
I_CAN01_EU_FN_GIA01_301.wav,isolation,CAN01,EU,FN,GIA01,3,01,8000,1,16,15233,1.904125,f2dfac2b258aba5d612819793a4afc499215f989fc0b7d94917be77cfdc6b053
I_CAN01_EU_FN_GIA01_302.wav,isolation,CAN01,EU,FN,GIA01,3,02,8000,1,16,14081,1.760125,d0065f8c1ecb7c87c6de143a65ba65d380a81ebb09332e1562a5f358bb62e51e
I_CAN01_EU_FN_GIA01_303.wav,isolation,CAN01,EU,FN,GIA01,3,03,8000,1,16,14657,1.832125,bae2fb009f404d3c67356b44258551b560a2cfe712eac955cf3192690b55a589
I_CAN01_EU_FN_GIA01_304.wav,isolation,CAN01,EU,FN,GIA01,3,04,8000,1,16,14593,1.824125,8c69e2246137466be288a3f86e9697450cdc55f3786753ea528a745c06e3c9ec
I_CAN01_EU_FN_GIA01_305.wav,isolation,CAN01,EU,FN,GIA01,3,05,8000,1,16,14401,1.800125,52aa8f7ab0cadf5774f29a8179cc09815297352408be4a3bb070d98ebaeb26f9
I_CAN01_EU_FN_GIA01_306.wav,isolation,CAN01,EU,FN,GIA01,3,06,8000,1,16,13551,1.693875,8a9dd38311c6d56812e3fc0596935450442e78b59f734e79327f51f66b25fc0b
I_CAN01_EU_FN_GIA01_307.wav,isolation,CAN01,EU,FN,GIA01,3,07,8000,1,16,14100,1.7625,6dbbd9025315c42cfff32a28a6d95ff4aaaa659807ff5ae48a4ffcce21fdb422
I_CLE01_EU_FN_FER01_101.wav,isolation,CLE01,EU,FN,FER01,1,01,8000,1,16,16209,2.026125,58de4a9548327f947f8379382cb7bbab20e3fcea89fad6f91e69ede5418e5b02
I_CLE01_EU_FN_FER01_102.wav,isolation,CLE01,EU,FN,FER01,1,02,8000,1,16,15777,1.972125,44fc7c92616b250254aa314e2bbd684b90e656605a1bd3ab6640ee253e0cf8f8
I_CLE01_EU_FN_FER01_103.wav,isolation,CLE01,EU,FN,FER01,1,03,8000,1,16,16695,2.086875,ff660e1142863eb43b8d976ef5523aff602e2cfb0a6ac2c4b2262fa7d4e5ca25
I_CLE01_EU_FN_FER01_104.wav,isolation,CLE01,EU,FN,FER01,1,04,8000,1,16,15183,1.897875,2d66d355efeedb571968889c46af5658fb87c2ae46c4abb0c5070cbe10aabac7
I_CLE01_EU_FN_FER01_105.wav,isolation,CLE01,EU,FN,FER01,1,05,8000,1,16,15345,1.918125,4c8d94682b6b03ddf343e9c13a674b6f1ef7d6f64415c12680ba15d206572763
I_CLE01_EU_FN_FER01_106.wav,isolation,CLE01,EU,FN,FER01,1,06,8000,1,16,14481,1.810125,c31191c702cfd77909ffd8b900c962947ebc86aa611a1445ac0bd5003b95defa
I_CLE01_EU_FN_FER01_107.wav,isolation,CLE01,EU,FN,FER01,1,07,8000,1,16,16317,2.039625,13b963671e516d4bcb56dfad3cf987ed2a6860ef4f077d9ac524f29e56f8277d
I_CLE01_EU_FN_FER01_109.wav,isolation,CLE01,EU,FN,FER01,1,09,8000,1,16,16101,2.012625,376d89e70ec335854aa178ba1cda2ef2087fa05364f52a790149cff7c8b91060
I_CLE01_EU_FN_FER01_110.wav,isolation,CLE01,EU,FN,FER01,1,10,8000,1,16,16209,2.026125,7f9b1892e4e313bd5c988254163170b875190ae81b1fb38acadddb151b38b588
I_CLE01_EU_FN_FER01_111.wav,isolation,CLE01,EU,FN,FER01,1,11,8000,1,16,15345,1.918125,855fe56d2ab74efa7f0cb9fdf23ad021e59df121b645532daf28ce4bbaefb422
I_CLE01_EU_FN_FER01_112.wav,isolation,CLE01,EU,FN,FER01,1,12,8000,1,16,15399,1.924875,aa48a143d3e23f75362e2e9dd6589945cf0312d72fe33d08d0a4efa5696db0ad
I_CLE01_EU_FN_FER01_113.wav,isolation,CLE01,EU,FN,FER01,1,13,8000,1,16,14859,1.857375,ef222595bed9af1b59d28c61208ecb7c28d8065cf4a9ef3914b80349a1d02504
I_CLE01_EU_FN_FER01_114.wav,isolation,CLE01,EU,FN,FER01,1,14,8000,1,16,14373,1.796625,c73b57ba33405ac8ec53d663604fd9b2c8d4251c752c39aa7211fe092c7c05df
I_CLE01_EU_FN_FER01_115.wav,isolation,CLE01,EU,FN,FER01,1,15,8000,1,16,16101,2.012625,e35114de1cbbb34dc13aca3fed4f0a62f10a9a4e74d87873f776db16954af000
I_CLE01_EU_FN_FER01_116.wav,isolation,CLE01,EU,FN,FER01,1,16,8000,1,16,16911,2.113875,731c18b5046be8576c4d3035497c3225d8c4158aa3f9033e52ebfd1d649c46b3
I_CLE01_EU_FN_FER01_117.wav,isolation,CLE01,EU,FN,FER01,1,17,8000,1,16,14427,1.803375,1e7b32b5eb0e6ebb813134c686a0832f118fe3b4b7abe35853a37ca47f281cfb
I_CLE01_EU_FN_FER01_118.wav,isolation,CLE01,EU,FN,FER01,1,18,8000,1,16,16533,2.066625,d6ca260e6d1ecdd105c5feb539ae150dc895fd3065d80792c93a6e003d957e73
I_CLE01_EU_FN_FER01_119.wav,isolation,CLE01,EU,FN,FER01,1,19,8000,1,16,16641,2.080125,b8d317670f2a5ed1610102dc696c2bc4c65b8c39661e1f5cfdc900370d2f8881
I_CLE01_EU_FN_FER01_120.wav,isolation,CLE01,EU,FN,FER01,1,20,8000,1,16,17181,2.147625,8deb24c89c757d3e6babb9c3fb096dbd7bb3bcad318101320a026d86b9ec6262
I_CLE01_EU_FN_FER01_121.wav,isolation,CLE01,EU,FN,FER01,1,21,8000,1,16,14657,1.832125,5b7bbd67b7a0e75c6cf2897accb492a0e2dba284ff1305c62e522a63b161fe3c
I_DAK01_MC_FN_SIM01_101.wav,isolation,DAK01,MC,FN,SIM01,1,01,8000,1,16,14546,1.81825,e523e76559f3f8cacb887381d7009ba3a1428679a3237a193f9464be883fcc44
I_DAK01_MC_FN_SIM01_102.wav,isolation,DAK01,MC,FN,SIM01,1,02,8000,1,16,14498,1.81225,b98d2769a2ee5f9ec2d710eada2bdd3837834c68e7f34ed54a63e0434aa32d28
I_DAK01_MC_FN_SIM01_103.wav,isolation,DAK01,MC,FN,SIM01,1,03,8000,1,16,14924,1.8655,89d66d256997acaec75f310aa90b5d1481973b459fbe6e809457a8e8ff10a9f5
I_DAK01_MC_FN_SIM01_104.wav,isolation,DAK01,MC,FN,SIM01,1,04,8000,1,16,13412,1.6765,bf4d85666bfe20ccffa8bb4fa725cc759a4b8f7e7cace7fe65fd3e34ba9a2136
I_DAK01_MC_FN_SIM01_105.wav,isolation,DAK01,MC,FN,SIM01,1,05,8000,1,16,12862,1.60775,be6fbf93abfaefe4e478db6b753c744552f0e76b54f734c564620d6ed48d41d6
I_DAK01_MC_FN_SIM01_106.wav,isolation,DAK01,MC,FN,SIM01,1,06,8000,1,16,12132,1.5165,a4fa9b02ab1111c0ae51fd1db89b496404994a7624cb1691472afe7884597543
I_DAK01_MC_FN_SIM01_107.wav,isolation,DAK01,MC,FN,SIM01,1,07,8000,1,16,13717,1.714625,8ae5b6c0806b9e236cd3439d7fc3cb80ff15950fc9303a599db011a7ace44020
I_DAK01_MC_FN_SIM01_108.wav,isolation,DAK01,MC,FN,SIM01,1,08,8000,1,16,15529,1.941125,5404c5cf08c8d1425326ac97e0bf58f38b5b174831fe43aafb9f9ece7efe14d4
I_DAK01_MC_FN_SIM01_109.wav,isolation,DAK01,MC,FN,SIM01,1,09,8000,1,16,13609,1.701125,d80a37d8a7d7c58e8be1397bb7c51ca13e3f569dd091648014414a0c849839b8
I_DAK01_MC_FN_SIM01_110.wav,isolation,DAK01,MC,FN,SIM01,1,10,8000,1,16,14949,1.868625,5468c97f36222f9071b9debca5c79e758a7ceaba454f9f0c6ae23573667e7bdf
I_DAK01_MC_FN_SIM01_111.wav,isolation,DAK01,MC,FN,SIM01,1,11,8000,1,16,13187,1.648375,390a03059ee6b749e537b90a1ca95eb89e73ef1a709108f1a8a5befdfc09a46a
I_DAK01_MC_FN_SIM01_112.wav,isolation,DAK01,MC,FN,SIM01,1,12,8000,1,16,13425,1.678125,8ab7d8f0e03a385087f964a5017db37bf3ec3c449a20be3c8285473191e9b73a
I_DAK01_MC_FN_SIM01_113.wav,isolation,DAK01,MC,FN,SIM01,1,13,8000,1,16,12366,1.54575,72ab4732b6e04989675fa0fdd8a66f833e165bed78bd841761ffa09f845f7e32
I_DAK01_MC_FN_SIM01_114.wav,isolation,DAK01,MC,FN,SIM01,1,14,8000,1,16,13356,1.6695,b23d29bc462680a60eae6476edd8fae31e9aaf9e1377433bd64a605ff5c8e8bf
I_DAK01_MC_FN_SIM01_115.wav,isolation,DAK01,MC,FN,SIM01,1,15,8000,1,16,14156,1.7695,9b385087b87c7b039d3036fb9a63227af1913350b934a1c2e5f846a3c41804a9
I_DAK01_MC_FN_SIM01_116.wav,isolation,DAK01,MC,FN,SIM01,1,16,8000,1,16,13246,1.65575,bbd7b6a619337c970adbc6d85a0478a69b4670acce1537709fab8fa3a9266e6e
I_DAK01_MC_FN_SIM01_301.wav,isolation,DAK01,MC,FN,SIM01,3,01,8000,1,16,15414,1.92675,bda452ac84f731e3c50bb3c97a68c4ba1b2e3e6a7b20881894ed0a05ab373dbf
I_DAK01_MC_FN_SIM01_302.wav,isolation,DAK01,MC,FN,SIM01,3,02,8000,1,16,14351,1.793875,35076910d442df4395c09663b28e750c14b0fed95694b5edee7204bc43ecceb3
I_DAK01_MC_FN_SIM01_303.wav,isolation,DAK01,MC,FN,SIM01,3,03,8000,1,16,16712,2.089,43c890c8b1b06b288058d7586a9e6c8f947123883178562f63777e2e5e312e64
I_DAK01_MC_FN_SIM01_304.wav,isolation,DAK01,MC,FN,SIM01,3,04,8000,1,16,12486,1.56075,4c477953f5e228e868d8b9548fc9d6929bdf5ed7b7a09174d55a79f5f689550b
I_DAK01_MC_FN_SIM01_305.wav,isolation,DAK01,MC,FN,SIM01,3,05,8000,1,16,14245,1.780625,9303d82804081f81e6d53cbbef4fd0833a1e779b48d46bd631e8643b6e8c5ef4
I_DAK01_MC_FN_SIM01_306.wav,isolation,DAK01,MC,FN,SIM01,3,06,8000,1,16,14114,1.76425,f83f4a1e4a6b0e2c4afa09b847c35c8ee8eeea241cee443477f116e30c5e52f6
I_DAK01_MC_FN_SIM01_307.wav,isolation,DAK01,MC,FN,SIM01,3,07,8000,1,16,14113,1.764125,1671c40e5596eb3d1e3641adc9fd95ef6b162543d1f0bd91c9e00592ef5435ae
I_DAK01_MC_FN_SIM01_308.wav,isolation,DAK01,MC,FN,SIM01,3,08,8000,1,16,13820,1.7275,c715f2339e3222cd65b4f8ab9684bc6d2eab75c6864d11e6b2be636a111142ea
I_DAK01_MC_FN_SIM01_309.wav,isolation,DAK01,MC,FN,SIM01,3,09,8000,1,16,13703,1.712875,19602194e61f7af1108fb9db3eb8c318b98a42fdfa80bf3fa8188c143907a3ee
I_DAK01_MC_FN_SIM01_310.wav,isolation,DAK01,MC,FN,SIM01,3,10,8000,1,16,13624,1.703,71bf8faa49b4140fb338677a12841e0da239a506a11117b8a786510b4829aeeb
I_DAK01_MC_FN_SIM01_311.wav,isolation,DAK01,MC,FN,SIM01,3,11,8000,1,16,13862,1.73275,7e0c5352e38971f5661a350116731f05035daa2439c07577ec19773312ab5799
I_DAK01_MC_FN_SIM01_312.wav,isolation,DAK01,MC,FN,SIM01,3,12,8000,1,16,14312,1.789,0b59c64fb2222b8d74a56f6579d47c2d27ccfbd9fbcca8f3b9c61b6b669be66e
I_DAK01_MC_FN_SIM01_313.wav,isolation,DAK01,MC,FN,SIM01,3,13,8000,1,16,14462,1.80775,880fa4793aa9a4f871e49a1452553c27dd641a3151669151d997f76cff4d0d4a
I_DAK01_MC_FN_SIM01_314.wav,isolation,DAK01,MC,FN,SIM01,3,14,8000,1,16,13563,1.695375,a1d9f4a1e97baeea667b7bead747f003709c01f7d82903ff0132daf0e9759572
I_DAK01_MC_FN_SIM01_315.wav,isolation,DAK01,MC,FN,SIM01,3,15,8000,1,16,13625,1.703125,3e1ac78af6af07d568fd3d8140cf17aa8b562a7c88cdc882709353b0c3621d5f
I_DAK01_MC_FN_SIM01_316.wav,isolation,DAK01,MC,FN,SIM01,3,16,8000,1,16,14454,1.80675,4f80afeabb3ed660451d654fa44221e77838e9213364d6aaf20b4041120f4aa0
I_MAG01_EU_FN_FED01_101.wav,isolation,MAG01,EU,FN,FED01,1,01,8000,1,16,16047,2.005875,c362d09ef01008868d15f86c6e006015b1fdc0cd601571cd88f2dde8ccdcd5d0
I_MAG01_EU_FN_FED01_201.wav,isolation,MAG01,EU,FN,FED01,2,01,8000,1,16,14529,1.816125,e02ef337635c4443081d96a90a094fef81d2462cd8d092c0f3e3dc2c9a9ae698
I_MAG01_EU_FN_FED01_202.wav,isolation,MAG01,EU,FN,FED01,2,02,8000,1,16,14393,1.799125,57501677f84c6ddc764b8ba1d0bb72326f31a7fe55fe4dbc4b50036e511a56e7
I_MAT01_EU_FN_RIT01_201.wav,isolation,MAT01,EU,FN,RIT01,2,01,8000,1,16,18585,2.323125,7adf588cfa8ff7ed094f608c835cc7346d98345e41a4107891634ee8d2befa05
I_MAT01_EU_FN_RIT01_202.wav,isolation,MAT01,EU,FN,RIT01,2,02,8000,1,16,15507,1.938375,5f52295000ece0550f4fbe9afeffc122bfe1fe02626742f09e1fa14d5609922d
I_MAT01_EU_FN_RIT01_203.wav,isolation,MAT01,EU,FN,RIT01,2,03,8000,1,16,21393,2.674125,fcfc5a0fc041c4e8114293fa47110f247bd500ce3c326e1b3d121b90eb2fb323
I_MAT01_EU_FN_RIT01_204.wav,isolation,MAT01,EU,FN,RIT01,2,04,8000,1,16,14535,1.816875,bc6c948ce3605ae9b3e34281a79e8516c177dd520f99e18a4936b1451dfd155b
I_MAT01_EU_FN_RIT01_205.wav,isolation,MAT01,EU,FN,RIT01,2,05,8000,1,16,14913,1.864125,f18882fcd59a3f87e8dfa0e07bc594fa2aba19fc41f999ba0eef03a311af1e54
I_MAT01_EU_FN_RIT01_206.wav,isolation,MAT01,EU,FN,RIT01,2,06,8000,1,16,14103,1.762875,615bc99007187ba7b412121bfe81135efabc175029729b29b34a0ef27f277971
I_MAT01_EU_FN_RIT01_207.wav,isolation,MAT01,EU,FN,RIT01,2,07,8000,1,16,17775,2.221875,af594a49b3e9385a0cf02afb33cc2406ba937ad35b1b0f5a0b71977d60bba581
I_MAT01_EU_FN_RIT01_208.wav,isolation,MAT01,EU,FN,RIT01,2,08,8000,1,16,16641,2.080125,92f6d32a0b77c373ecdbe267d802fb3fd371a702772ee0928f95e92b145f0f81
I_MAT01_EU_FN_RIT01_209.wav,isolation,MAT01,EU,FN,RIT01,2,09,8000,1,16,15507,1.938375,ec0fad76c9662767b591019340ac544e5e63d7ec8ce4b94ea4fce49d483498de
I_MAT01_EU_FN_RIT01_210.wav,isolation,MAT01,EU,FN,RIT01,2,10,8000,1,16,17181,2.147625,65c88accdc6d4dc06cea4c770766a916f36b096c6aed942e22a840f109ddd891
I_MEG01_MC_FI_SIM01_101.wav,isolation,MEG01,MC,FI,SIM01,1,01,8000,1,16,13906,1.73825,7f26e5b6fbb7eee329cf98a3600783ba9c211086bd5c3d92dbf947fdc0b3815f
I_MEG01_MC_FI_SIM01_102.wav,isolation,MEG01,MC,FI,SIM01,1,02,8000,1,16,14179,1.772375,e6f87d90dfbd2fcf987d94ca7e0dfb87fbec362fcdc7e1bbb809e67df127b5e6
I_MEG01_MC_FI_SIM01_103.wav,isolation,MEG01,MC,FI,SIM01,1,03,8000,1,16,12362,1.54525,9edb0320cf16448bc3cd66e117b97c1b4fcc7a7cb0e50bb35f6605adbcc7bb91
I_MEG01_MC_FI_SIM01_104.wav,isolation,MEG01,MC,FI,SIM01,1,04,8000,1,16,12511,1.563875,e865d9f174103ca4108cd613dab290608003ee59573bf95b9e9bed0412291527
I_MEG01_MC_FI_SIM01_301.wav,isolation,MEG01,MC,FI,SIM01,3,01,8000,1,16,12844,1.6055,e7ba288644772b18e5f5f2ff3c8585e8f95f34bb36a0dfb783b70d57e6c630da
I_MEG01_MC_FI_SIM01_302.wav,isolation,MEG01,MC,FI,SIM01,3,02,8000,1,16,13315,1.664375,a3c65c2b9735d9b7b81f145ac2558f11136fdad0bb292040e14e28c09d8b2eab
I_MEG01_MC_FI_SIM01_303.wav,isolation,MEG01,MC,FI,SIM01,3,03,8000,1,16,12211,1.526375,4906a7536939fc76c48d7505bbee7503109806fe14f238d73a68543478966b12
I_MEG01_MC_FI_SIM01_304.wav,isolation,MEG01,MC,FI,SIM01,3,04,8000,1,16,13123,1.640375,ec7fac8e3ff3d9ef9ef342c27ce6e9dc99660c678e7831d0b91a7d8d5b22fe97
I_MEG01_MC_FI_SIM01_305.wav,isolation,MEG01,MC,FI,SIM01,3,05,8000,1,16,14472,1.809,8e95bd4b085ee5afe68e15ef05a15db07c50d10c7c4d665bd873e93ca4883065
I_MEG01_MC_FI_SIM01_306.wav,isolation,MEG01,MC,FI,SIM01,3,06,8000,1,16,13799,1.724875,33cfe405df70587bf7e91c628f0a872c34731e6343dbb08bb37a61df695bd27e
I_MIN01_EU_FN_BEN01_101.wav,isolation,MIN01,EU,FN,BEN01,1,01,8000,1,16,17796,2.2245,0fc49423161dfbfd0b569afc1256f1c703991ea91bf0e2e8c86d939224d52b41
I_MIN01_EU_FN_BEN01_102.wav,isolation,MIN01,EU,FN,BEN01,1,02,8000,1,16,15215,1.901875,22b851c72b6c54129ce34e8de3cd0c6336a279f9e94da2f9dc66d3a793ae5f60
I_MIN01_EU_FN_BEN01_103.wav,isolation,MIN01,EU,FN,BEN01,1,03,8000,1,16,18825,2.353125,cdd23a73d2ee8dcffbd5b3364cd85e4733a777f59d66f51d0d1f05224bf34416
I_MIN01_EU_FN_BEN01_104.wav,isolation,MIN01,EU,FN,BEN01,1,04,8000,1,16,17559,2.194875,11e7271767fc87554beb6e22d259522a3c2f143fefe2f17528ef41383d4fc7ca
I_MIN01_EU_FN_BEN01_105.wav,isolation,MIN01,EU,FN,BEN01,1,05,8000,1,16,20779,2.597375,c3a340a5feaf42fa07624ee74c3faff578bf936fd4bf4112f525edcbc0d35890
I_MIN01_EU_FN_BEN01_106.wav,isolation,MIN01,EU,FN,BEN01,1,06,8000,1,16,17296,2.162,4208a656ae8caeef7eb67afe36f0edd6f136c1568a5428024cda7c370dac877b
I_NIG01_MC_MN_SIM01_201.wav,isolation,NIG01,MC,MN,SIM01,2,01,8000,1,16,13034,1.62925,072728910e4eff275b6217f1a94cdee2448ce7a991d7997ffaa3036c4e481db1
I_NUL01_MC_MI_SIM01_101.wav,isolation,NUL01,MC,MI,SIM01,1,01,8000,1,16,15801,1.975125,943941b3b27a692e6bf390f949c01033b493f6d3cf2d4970646b439cf002a97b
